Brand,Price,Year,Model,Details,Image URL,Price_in_USD,Power,Usage,Odometer_miles,Range_miles
Audi,"US$ 68,500",2023,S3,2023 - Gasolina - Nuevo,https://img.supercarros.com/AdsPhotos/282x188/5/10494999.jpg,68500,Gasolina,Nuevo,,
Audi,"US$ 73,900",2023,S3,2023 - Gasolina - Nuevo,https://img.supercarros.com/AdsPhotos/282x188/5/12050228.jpg,73900,Gasolina,Nuevo,,
Audi,"US$ 48,900",2023,A4 Sport Sline,"2023 - Gasolina - Usado - 4,420 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12910275.jpg,48900,Gasolina,Usado ,7129,
Audi,"US$ 335,000",2023,R8 LEGENDE,"2023 - Gasolina - Usado - 3,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13024161.jpg,335000,Gasolina,Usado ,4838,
Audi,"US$ 48,900",2023,A4 Turbo S-Line,2023 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13010588.jpg,48900,Gasolina,Usado,,
Audi,"US$ 119,000",2023,Q8 Sline,"2023 - Gasolina - Usado - 25,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12984507.jpg,119000,Gasolina,Usado ,40322,
Audi,"US$ 105,000",2023,Q3 RS,2023 - Gasolina - Nuevo,https://img.supercarros.com/AdsPhotos/282x188/5/12069423.jpg,105000,Gasolina,Nuevo,,
Audi,"US$ 134,900",2023,E-Tron Sportback 55 S-Line,2023 - Eléctrico - Nuevo - Rango 500 Km,https://img.supercarros.com/AdsPhotos/282x188/5/10211645.jpg,134900,Electrico,Nuevo ,,806
Audi,"US$ 145,000",2022,E-Tron,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13189664.jpg,145000,Gasolina,Usado,,
Audi,"US$ 98,500",2022,E-Tron Sportback 55 S-Line,"2022 - Gasolina - Usado - 18,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12734457.jpg,98500,Gasolina,Usado ,29032,
Audi,"US$ 105,500",2022,E-Tron Sportback 55 S-Line,2022 - Eléctrico - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13099778.jpg,105500,Electrico,Usado,,
Audi,"US$ 38,900",2022,A3 S-Line,"2022 - Gasolina - Usado - 37,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12937786.jpg,38900,Gasolina,Usado ,59677,
Audi,"US$ 109,500",2022,E-Tron Sportback 55 S-Line,2022 - Eléctrico - Usado - Rango 436 Km,https://img.supercarros.com/AdsPhotos/282x188/5/12825503.jpg,109500,Electrico,Usado ,,703
Audi,"US$ 50,500",2022,S3,"2022 - Gasolina - Usado - 15,600 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12934258.jpg,50500,Gasolina,Usado ,15600,
Audi,"US$ 195,000",2022,RS E-TRON GT,2022 - Eléctrico - Usado - Rango 453 Km,https://img.supercarros.com/AdsPhotos/282x188/5/11069358.jpg,195000,Electrico,Usado ,,730
Audi,"US$ 77,500",2022,RS Q3 SPORTBACK,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12744173.jpg,77500,Gasolina,Usado,,
Audi,"US$ 95,500",2022,Q8 Sline Package,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12960552.jpg,95500,Gasolina,Usado,,
Audi,"US$ 78,900",2022,E-Tron Quattro Prestige,2022 - Eléctrico - Usado - Rango 440 Km,https://img.supercarros.com/AdsPhotos/282x188/5/12920959.jpg,78900,Electrico,Usado ,,709
Audi,"US$ 145,000",2022,RS E-TRON GT,2022 - Eléctrico - Usado - Rango 453 Km,https://img.supercarros.com/AdsPhotos/282x188/5/13129525.jpg,145000,Electrico,Usado ,,730
Audi,"US$ 165,000",2022,E-Tron,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/11791981.jpg,165000,Gasolina,Usado,,
Audi,"US$ 41,900",2022,Q3 S Line,"2022 - Gasolina - Usado - 39,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12635764.jpg,41900,Gasolina,Usado ,62903,
Audi,"US$ 99,500",2022,E-Tron Sportback 55 S-Line,2022 - Eléctrico - Usado - Rango 440 Km,https://img.supercarros.com/AdsPhotos/282x188/5/11083062.jpg,99500,Electrico,Usado ,,709
Audi,"US$ 39,900",2022,Q3 S Line,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13102587.jpg,39900,Gasolina,Usado,,
Audi,"US$ 30,900",2022,Q2,"2022 - Gasolina - Usado - 18,700 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13146527.jpg,30900,Gasolina,Usado ,30161,
Audi,"US$ 68,500",2022,Q7 Sline,"2022 - Gasolina - Usado - 13,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12845675.jpg,68500,Gasolina,Usado ,20967,
Audi,"US$ 70,900",2022,E-Tron Sportback 55 S-Line,2022 - Eléctrico - Usado - Rango 440 Km,https://img.supercarros.com/AdsPhotos/282x188/5/13081508.jpg,70900,Electrico,Usado ,,709
Audi,"US$ 53,900",2022,S3,"2022 - Gasolina - Usado - 17,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13131578.jpg,53900,Gasolina,Usado ,27419,
Audi,"US$ 82,000",2022,Q8 Sline,"2022 - Gasolina - Usado - 31,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13122703.jpg,82000,Gasolina,Usado ,31000,
Audi,"US$ 125,000",2022,E-Tron Sportback 55 S-Line,2022 - Eléctrico - Usado - Rango 436 Km,https://img.supercarros.com/AdsPhotos/282x188/5/12905950.jpg,125000,Electrico,Usado ,,703
Audi,"US$ 120,000",2022,E-Tron,2022 - Eléctrico - Usado - Rango 453 Km,https://img.supercarros.com/AdsPhotos/282x188/5/12928831.jpg,120000,Electrico,Usado ,,730
Audi,"US$ 78,900",2022,E-Tron,2022 - Eléctrico - Usado - Rango 440 Mi,https://img.supercarros.com/AdsPhotos/282x188/5/12929993.jpg,78900,Electrico,Usado ,,440
Audi,"US$ 58,900",2022,Q5 S-Line Sportback,"2022 - Gasolina - Usado - 47,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13049722.jpg,58900,Gasolina,Usado ,75806,
Audi,"US$ 32,000",2022,Q2,2022 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12786090.jpg,32000,Gasolina,Usado,,
Audi,"US$ 178,000",2022,RS E-TRON GT,2022 - Eléctrico - Usado - Rango 500 Km,https://img.supercarros.com/AdsPhotos/282x188/5/11953401.jpg,178000,Electrico,Usado ,,806
Audi,"US$ 150,000",2022,E-Tron,2022 - Eléctrico - Usado - Rango 487 Km,https://img.supercarros.com/AdsPhotos/282x188/5/12014751.jpg,150000,Electrico,Usado ,,785
Audi,"US$ 79,900",2022,E-Tron Sportback 55 S-Line,2022 - Eléctrico - Usado - Rango 440 Km,https://img.supercarros.com/AdsPhotos/282x188/5/12828322.jpg,79900,Electrico,Usado ,,709
Audi,"US$ 68,900",2022,E-Tron,2022 - Eléctrico - Usado - Rango 440 Km,https://img.supercarros.com/AdsPhotos/282x188/5/12708930.jpg,68900,Electrico,Usado ,,709
Audi,"US$ 43,800",2021,Q5 45 TFSI QUATTRO,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13182288.jpg,43800,Gasolina,Usado,,
Audi,"US$ 48,900",2021,Q5 S-Line,"2021 - Gasolina - Usado - 52,351 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12944091.jpg,48900,Gasolina,Usado ,84437,
Audi,"US$ 34,900",2021,A4 Premium Plus,"2021 - Gasolina - Usado - 20,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13156303.jpg,34900,Gasolina,Usado ,32258,
Audi,"US$ 95,900",2021,Q8 Sline Package,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13146581.jpg,95900,Gasolina,Usado,,
Audi,"US$ 51,900",2021,Q5,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12873238.jpg,51900,Gasolina,Usado,,
Audi,"US$ 34,500",2021,Q3 Premium Plus,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13120852.jpg,34500,Gasolina,Usado,,
Audi,"US$ 54,900",2021,Q7 Premiun Plus,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13130711.jpg,54900,Gasolina,Usado,,
Audi,"US$ 43,900",2021,Q5 45 TFSI QUATTRO,"2021 - Gasolina - Usado - 88,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13120886.jpg,43900,Gasolina,Usado ,141935,
Audi,"US$ 74,900",2021,Q8,"2021 - Gasolina - Usado - 33,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12915628.jpg,74900,Gasolina,Usado ,33000,
Audi,"US$ 46,900",2021,Q5 S-Line,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12895436.jpg,46900,Gasolina,Usado,,
Audi,"US$ 234,000",2021,R8 PERFORMANCE COUPE PLUS,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13022554.jpg,234000,Gasolina,Usado,,
Audi,"US$ 154,900",2021,RS Q8,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13022508.jpg,154900,Gasolina,Usado,,
Audi,"US$ 110,000",2021,Q8 Sline Package,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12032690.jpg,110000,Gasolina,Usado,,
Audi,"US$ 46,900",2021,Q5 S-Line,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12677054.jpg,46900,Gasolina,Usado,,
Audi,"US$ 55,900",2021,Q7 Premiun Plus,"2021 - Gasolina - Usado - 53,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12664884.jpg,55900,Gasolina,Usado ,53000,
Audi,"US$ 55,500",2021,Q7 Premiun Plus,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12464697.jpg,55500,Gasolina,Usado,,
Audi,"US$ 125,000",2021,Q8 Sline Package,2021 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12032738.jpg,125000,Gasolina,Usado,,
Audi,"US$ 29,900",2020,Q3,"2020 - Gasolina - Usado - 54,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13036072.jpg,29900,Gasolina,Usado ,87096,
Audi,"US$ 57,800",2020,Q7 Premiun Plus,"2020 - Gasolina - Usado - 60,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13120469.jpg,57800,Gasolina,Usado ,60000,
Audi,"US$ 68,900",2020,Q8 Premium Plus S-Line,"2020 - Gasolina - Usado - 55,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12928934.jpg,68900,Gasolina,Usado ,55000,
Audi,"US$ 118,500",2020,SQ7 Prestige,"2020 - Gasolina - Usado - 38,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12429734.jpg,118500,Gasolina,Usado ,38000,
Audi,"US$ 65,900",2020,Q8 Luxury Package,"2020 - Gasolina - Usado - 110,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12976925.jpg,65900,Gasolina,Usado ,177419,
Audi,"US$ 59,900",2020,Q8 Premium Plus S-Line,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13183069.jpg,59900,Gasolina,Usado,,
Audi,"US$ 59,900",2020,Q8 Sline,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12772363.jpg,59900,Gasolina,Usado,,
Audi,"US$ 34,700",2020,Q3,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13051655.jpg,34700,Gasolina,Usado,,
Audi,"US$ 30,900",2020,Q3,"2020 - Gasolina - Usado - 32,613 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12960874.jpg,30900,Gasolina,Usado ,52601,
Audi,"US$ 54,900",2020,Q7 55 TFSI,"2020 - Gasolina - Usado - 35,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13156527.jpg,54900,Gasolina,Usado ,56451,
Audi,"US$ 59,900",2020,Q7 Design S-Line Package,2020 - Diesel - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13149291.jpg,59900,Diesel,Usado,,
Audi,"US$ 79,900",2020,Q8 Premium Plus S-Line,"2020 - Gasolina - Usado - 48,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12570376.jpg,79900,Gasolina,Usado ,77419,
Audi,"US$ 59,900",2020,Q8 Luxury Package,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12972076.jpg,59900,Gasolina,Usado,,
Audi,"US$ 116,500",2020,SQ7 Prestige,"2020 - Gasolina - Usado - 30,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/11457010.jpg,116500,Gasolina,Usado ,30000,
Audi,"US$ 30,900",2020,Q3,"2020 - Gasolina - Usado - 32,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12961401.jpg,30900,Gasolina,Usado ,51612,
Audi,"US$ 68,900",2020,Q8,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12920567.jpg,68900,Gasolina,Usado,,
Audi,"US$ 56,200",2020,Q5,2020 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/11886286.jpg,56200,Gasolina,Usado,,
Audi,"US$ 50,000",2019,Q8,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13146090.jpg,50000,Gasolina,Usado,,
Audi,"US$ 62,500",2019,A7 Quattro S-line,"2019 - Gasolina - Usado - 14,500 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13190114.jpg,62500,Gasolina,Usado ,23387,
Audi,"US$ 32,000",2019,Q5,"2019 - Gasolina - Usado - 60,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13144029.jpg,32000,Gasolina,Usado ,60000,
Audi,"US$ 68,900",2019,Q8 SLINE QUATRO PRESTIGE,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12394646.jpg,68900,Gasolina,Usado,,
Audi,"US$ 42,000",2019,Q7 45 TFSI Quattro Design Plus,"2019 - Gasolina - Usado - 37,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12981913.jpg,42000,Gasolina,Usado ,59677,
Audi,"US$ 34,900",2019,Q3 S Line,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12967886.jpg,34900,Gasolina,Usado,,
Audi,"US$ 35,000",2019,Q5 Premium Plus,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12881552.jpg,35000,Gasolina,Usado,,
Audi,"US$ 65,000",2019,Q8 Premium Plus S-Line,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12274585.jpg,65000,Gasolina,Usado,,
Audi,"US$ 51,900",2019,Q8 Premium,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12291658.jpg,51900,Gasolina,Usado,,
Audi,"US$ 38,500",2019,Q7,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12651321.jpg,38500,Gasolina,Usado,,
Audi,"US$ 44,000",2019,Q7,"2019 - Gasolina - Usado - 62,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13185324.jpg,44000,Gasolina,Usado ,100000,
Audi,"US$ 75,000",2019,Q8,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12410832.jpg,75000,Gasolina,Usado,,
Audi,"US$ 20,900",2019,A3 S-Line,"2019 - Gasolina - Usado - 77,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12879198.jpg,20900,Gasolina,Usado ,124193,
Audi,"US$ 25,650",2019,Q3 Premium Plus,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13019303.jpg,25650,Gasolina,Usado,,
Audi,"US$ 48,900",2019,Q8,"2019 - Gasolina - Usado - 95,509 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12985505.jpg,48900,Gasolina,Usado ,154046,
Audi,"US$ 33,900",2019,Q3 S Line,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13050234.jpg,33900,Gasolina,Usado,,
Audi,"US$ 34,900",2019,Q7 Quatro,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13140961.jpg,34900,Gasolina,Usado,,
Audi,"US$ 64,900",2019,Q8 SLINE QUATRO PRESTIGE,"2019 - Gasolina - Usado - 25,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12879034.jpg,64900,Gasolina,Usado ,40322,
Audi,"US$ 39,900",2019,Q7 Prestige S-Line,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13112044.jpg,39900,Gasolina,Usado,,
Audi,"US$ 50,900",2019,Q8 Premium,"2019 - Gasolina - Usado - 84,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13102291.jpg,50900,Gasolina,Usado ,84000,
Audi,"US$ 38,700",2019,Q7 Prestige S-Line,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13108915.jpg,38700,Gasolina,Usado,,
Audi,"US$ 45,900",2019,E-Tron Quattro Prestige,2019 - Eléctrico - Usado - Rango 246 Mi,https://img.supercarros.com/AdsPhotos/282x188/5/12871599.jpg,45900,Electrico,Usado ,,246
Audi,"US$ 48,900",2019,Q8,"2019 - Gasolina - Usado - 95,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12986934.jpg,48900,Gasolina,Usado ,153225,
Audi,"US$ 66,900",2019,Q8 SLINE QUATRO PRESTIGE,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12986230.jpg,66900,Gasolina,Usado,,
Audi,"US$ 78,900",2019,Q8,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/10729225.jpg,78900,Gasolina,Usado,,
Audi,"US$ 69,000",2019,Q8,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12293285.jpg,69000,Gasolina,Usado,,
Audi,"US$ 32,000",2019,Q5 Quattro,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/9322808.jpg,32000,Gasolina,Usado,,
Audi,"US$ 66,000",2019,Q7 Prestige S-Line,"2019 - Gasolina - Usado - 19,500 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/11903917.jpg,66000,Gasolina,Usado ,19500,
Audi,"US$ 64,900",2019,A8 L,2019 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12547963.jpg,64900,Gasolina,Usado,,
Audi,"US$ 43,900",2018,S5 Sportsback,"2018 - Gasolina - Usado - 37,500 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13045902.jpg,43900,Gasolina,Usado ,60483,
Audi,"US$ 35,900",2018,Q7 Quatro,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13111712.jpg,35900,Gasolina,Usado,,
Audi,"US$ 27,500",2018,A5 Sportback,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13176132.jpg,27500,Gasolina,Usado,,
Audi,"US$ 26,500",2018,A6 S-Line,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13182211.jpg,26500,Gasolina,Usado,,
Audi,"US$ 32,900",2018,Q7 Premiun Plus,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/11844186.jpg,32900,Gasolina,Usado,,
Audi,"US$ 26,000",2018,A4,"2018 - Gasolina - Usado - 44,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12885302.jpg,26000,Gasolina,Usado ,70967,
Audi,"US$ 39,500",2018,Q7 Prestige S-Line,"2018 - Gasolina - Usado - 120,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12754553.jpg,39500,Gasolina,Usado ,120000,
Audi,"US$ 30,500",2018,Q5 Premium Plus,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/11714776.jpg,30500,Gasolina,Usado,,
Audi,"US$ 40,500",2018,SQ5 Prestige,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/11749916.jpg,40500,Gasolina,Usado,,
Audi,"US$ 23,900",2018,Q2,"2018 - Gasolina - Usado - 38,900 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13089879.jpg,23900,Gasolina,Usado ,62741,
Audi,"US$ 42,000",2018,Q7 Premiun Plus,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12570928.jpg,42000,Gasolina,Usado,,
Audi,"US$ 21,000",2018,A3 Premium,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13020344.jpg,21000,Gasolina,Usado,,
Audi,"US$ 18,900",2018,A3,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13150903.jpg,18900,Gasolina,Usado,,
Audi,"US$ 23,900",2018,A6 Quattro Premium Plus,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12734319.jpg,23900,Gasolina,Usado,,
Audi,"RD$ 998,000",2018,A3 Premium,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12700934.jpg,16280,Gasolina,Usado,,
Audi,"US$ 38,990",2018,S4,"2018 - Gasolina - Usado - 30,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13161952.jpg,38990,Gasolina,Usado ,30000,
Audi,"US$ 24,900",2018,Q5 Quattro,"2018 - Gasolina - Usado - 69,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13155275.jpg,24900,Gasolina,Usado ,111290,
Audi,"US$ 39,900",2018,Q7 TDI,"2018 - Diesel - Usado - 54,068 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12864326.jpg,39900,Diesel,Usado ,87206,
Audi,"US$ 44,900",2018,S4,"2018 - Gasolina - Usado - 16,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/11992253.jpg,44900,Gasolina,Usado ,16000,
Audi,"US$ 20,900",2018,A4,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12820531.jpg,20900,Gasolina,Usado,,
Audi,"US$ 27,000",2018,Q5 Quattro,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13051109.jpg,27000,Gasolina,Usado,,
Audi,"US$ 39,500",2018,Q7 Quatro,"2018 - Gasolina - Usado - 80,200 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12814165.jpg,39500,Gasolina,Usado ,129354,
Audi,"US$ 34,900",2018,S5 Sportsback,2018 - Gasolina - Usado - 1 Mi,https://img.supercarros.com/AdsPhotos/282x188/5/13047194.jpg,34900,Gasolina,Usado ,1,
Audi,"US$ 20,500",2018,Q2 TDI Sport,2018 - Diesel - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12936076.jpg,20500,Diesel,Usado,,
Audi,"US$ 26,000",2018,Q5 Quattro Premium Plus,"2018 - Gasolina - Usado - 120,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12825068.jpg,26000,Gasolina,Usado ,120000,
Audi,"US$ 26,500",2018,A4,"2018 - Gasolina - Usado - 20,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12711834.jpg,26500,Gasolina,Usado ,32258,
Audi,"US$ 39,900",2018,SQ5 Premium Plus,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12604276.jpg,39900,Gasolina,Usado,,
Audi,"US$ 41,500",2018,Q7 Prestige S-Line,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12515162.jpg,41500,Gasolina,Usado,,
Audi,"US$ 33,500",2018,Q7 Premiun Plus,2018 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12249313.jpg,33500,Gasolina,Usado,,
Audi,"US$ 39,900",2017,Q7 4.2 TDI S Line,"2017 - Diesel - Usado - 79,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12962401.jpg,39900,Diesel,Usado ,127419,
Audi,"US$ 29,900",2017,Q7 Premiun Plus,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12470513.jpg,29900,Gasolina,Usado,,
Audi,"US$ 23,900",2017,Q7 Quatro,"2017 - Gasolina - Usado - 160,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13133741.jpg,23900,Gasolina,Usado ,160000,
Audi,"US$ 31,900",2017,Q7 Prestige S-Line,"2017 - Gasolina - Usado - 162,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13101298.jpg,31900,Gasolina,Usado ,162000,
Audi,"US$ 19,900",2017,Q3 Premium Plus,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13136262.jpg,19900,Gasolina,Usado,,
Audi,"US$ 23,900",2017,Q7 Premiun Plus,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/11877046.jpg,23900,Gasolina,Usado,,
Audi,"US$ 19,900",2017,A4,"2017 - Gasolina - Usado - 43,000 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13172763.jpg,19900,Gasolina,Usado ,69354,
Audi,"RD$ 1,225,000",2017,Q5 Premium Plus,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13169622.jpg,19983,Gasolina,Usado,,
Audi,"US$ 16,900",2017,Q3,"2017 - Gasolina - Usado - 114,670 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13182782.jpg,16900,Gasolina,Usado ,184951,
Audi,"US$ 25,500",2017,Q7 Premiun Plus,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13062556.jpg,25500,Gasolina,Usado,,
Audi,"US$ 28,900",2017,S3,"2017 - Gasolina - Usado - 33,000 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/12344585.jpg,28900,Gasolina,Usado ,33000,
Audi,"US$ 25,500",2017,Q7 Premiun Plus,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13160696.jpg,25500,Gasolina,Usado,,
Audi,"US$ 20,000",2017,Q3 Premium Plus,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13147703.jpg,20000,Gasolina,Usado,,
Audi,"US$ 25,900",2017,Q7 Sline,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12694435.jpg,25900,Gasolina,Usado,,
Audi,"US$ 17,500",2017,A4 Turbo,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/12694527.jpg,17500,Gasolina,Usado,,
Audi,"US$ 27,900",2017,Q7 Quatro,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/13054668.jpg,27900,Gasolina,Usado,,
Audi,"US$ 154,900",2017,R8 V10 Spyder,"2017 - Gasolina - Usado - 8,857 Km",https://img.supercarros.com/AdsPhotos/282x188/5/12844266.jpg,154900,Gasolina,Usado ,14285,
Audi,"US$ 34,900",2017,Q7 Premiun Plus,2017 - Gasolina - Usado,https://img.supercarros.com/AdsPhotos/282x188/5/11078299.jpg,34900,Gasolina,Usado,,
Audi,"US$ 42,900",2017,A7,"2017 - Gasolina - Usado - 82,662 Km",https://img.supercarros.com/AdsPhotos/282x188/5/13082938.jpg,42900,Gasolina,Usado ,133325,
Audi,"US$ 29,000",2017,Q7 Quatro,"2017 - Gasolina - Usado - 76,028 Mi",https://img.supercarros.com/AdsPhotos/282x188/5/13040048.jpg,29000,Gasolina,Usado ,76028,
